Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-05-01,2017,5,1,Monday,18,2017-18,26.18,26.71,26.11,26.66,30773200,26.33,0.02243522155127553,25.047857142857143,25.4474
2017-05-02,2017,5,2,Tuesday,18,2017-18,26.39,26.4,25.64,25.87,62997200,25.55,-0.02963223171958229,25.142857142857142,25.429599999999997
2017-05-03,2017,5,3,Wednesday,18,2017-18,25.8,26.16,25.65,26.06,33690400,25.74,0.0074410863294722684,25.265000000000004,25.3966
2017-05-04,2017,5,4,Thursday,18,2017-18,26.12,26.24,25.88,25.96,20978800,25.64,-0.0038370859518664924,25.41214285714286,25.3624
2017-05-05,2017,5,5,Friday,18,2017-18,25.84,26.04,25.69,25.97,22842800,25.64,9.633570232381317e-05,25.493571428571432,25.378999999999998
2017-05-08,2017,5,8,Monday,19,2017-19,26.08,26.1,25.58,25.69,36524000,25.37,-0.0104951170685883,25.555,25.3854
2017-05-09,2017,5,9,Tuesday,19,2017-19,25.75,26.23,25.67,25.74,84767200,25.42,0.0016544667067985852,25.612857142857145,25.378200000000003
2017-05-10,2017,5,10,Wednesday,19,2017-19,28.57,30.45,28.5,30.32,212909600,29.95,0.17825901130862531,25.966428571428573,25.4762
2017-05-11,2017,5,11,Thursday,19,2017-19,30.01,32.61,29.98,31.62,193979200,31.23,0.04295496421412204,26.404285714285717,25.593199999999996
2017-05-12,2017,5,12,Friday,19,2017-19,31.66,32.4,31.44,31.97,96262000,31.57,0.010988221095520556,26.84357142857143,25.735799999999998
2017-05-15,2017,5,15,Monday,20,2017-20,32.39,33.6,32.35,33.58,108754000,33.16,0.05019937637006877,27.365000000000002,25.912999999999997
2017-05-16,2017,5,16,Tuesday,20,2017-20,34.1,34.36,33.34,34.2,112070000,33.78,0.01861356214770704,27.94357142857143,26.106399999999997
2017-05-17,2017,5,17,Wednesday,20,2017-20,33.53,33.72,31.89,31.93,127136800,31.53,-0.06644246041784874,28.33285714285714,26.2494
2017-05-18,2017,5,18,Thursday,20,2017-20,32.38,33.36,31.76,33.27,115603200,32.85,0.04188868826555536,28.84,26.4198
2017-05-19,2017,5,19,Friday,20,2017-20,34.26,34.56,33.81,34.0,101837200,33.61,0.02309449783168316,29.360000000000003,26.6054
2017-05-22,2017,5,22,Monday,21,2017-21,34.44,34.87,34.33,34.72,83660800,34.33,0.021323428522400878,29.987142857142857,26.8026
2017-05-23,2017,5,23,Tuesday,21,2017-21,34.92,34.95,33.93,34.26,68124800,33.87,-0.01346259774031755,30.567857142857147,26.976999999999997
2017-05-24,2017,5,24,Wednesday,21,2017-21,35.24,35.27,34.52,34.64,81599600,34.25,0.011238245764059629,31.18285714285714,27.1594
2017-05-25,2017,5,25,Thursday,21,2017-21,35.0,35.01,34.11,34.56,60822800,34.17,-0.0022372839822452084,31.79214285714286,27.336399999999998
2017-05-26,2017,5,26,Friday,21,2017-21,34.48,36.32,34.28,35.46,77914000,35.06,0.025893515390671196,32.48428571428571,27.525
2017-05-30,2017,5,30,Tuesday,22,2017-22,35.92,36.57,35.76,36.22,98965200,35.8,0.021361714055892156,33.22571428571428,27.7172
2017-05-31,2017,5,31,Wednesday,22,2017-22,36.67,36.75,35.51,36.09,88731600,35.68,-0.0035887415539280765,33.635,27.8904
2017-06-01,2017,6,1,Thursday,22,2017-22,36.25,36.26,35.63,36.09,50334000,35.68,6.896672660183789e-05,33.95285714285714,28.081
2017-06-02,2017,6,2,Friday,22,2017-22,36.06,36.33,35.85,35.91,48745600,35.5,-0.004987607694274199,34.23357142857143,28.257400000000004
2017-06-05,2017,6,5,Monday,23,2017-23,35.74,37.13,35.63,37.0,81737600,36.58,0.030423586865373053,34.47785714285714,28.4602
2017-06-06,2017,6,6,Tuesday,23,2017-23,36.96,37.42,36.7,36.83,75872800,36.42,-0.004526947491538591,34.66642857142857,28.658
2017-06-07,2017,6,7,Wednesday,23,2017-23,37.08,37.47,36.92,37.28,61261200,36.86,0.012080699740510514,35.04714285714286,28.860599999999998
2017-06-08,2017,6,8,Thursday,23,2017-23,38.37,40.0,37.95,39.99,116174400,39.53,0.0725593331633092,35.52428571428571,29.1194
2017-06-09,2017,6,9,Friday,23,2017-23,41.19,42.12,35.69,37.4,369292800,36.97,-0.06464941178196282,35.76428571428571,29.3288
2017-06-12,2017,6,12,Monday,24,2017-24,36.47,37.92,35.53,37.49,169753200,37.07,0.002473258638969078,35.96,29.53
2017-06-13,2017,6,13,Tuesday,24,2017-24,38.6,38.69,36.41,37.85,167250400,37.42,0.009535377537141176,36.21357142857143,29.7406
2017-06-14,2017,6,14,Wednesday,24,2017-24,37.88,38.51,37.12,37.93,118464000,37.5,0.002113548055081127,36.44571428571429,29.9554
2017-06-15,2017,6,15,Thursday,24,2017-24,36.74,38.4,36.62,38.09,96382400,37.66,0.004284102573493209,36.695,30.211
2017-06-16,2017,6,16,Friday,24,2017-24,38.19,38.67,37.56,37.9,92496000,37.47,-0.004921929241480605,36.86714285714286,30.466400000000004
2017-06-19,2017,6,19,Monday,25,2017-25,38.35,39.38,38.31,39.33,77817600,38.88,0.03759408829144184,37.08714285714286,30.746399999999998
2017-06-20,2017,6,20,Tuesday,25,2017-25,39.76,40.44,39.23,39.27,109544400,38.83,-0.0014624259258114725,37.31214285714286,31.027600000000003
2017-06-21,2017,6,21,Wednesday,25,2017-25,39.55,39.9,38.92,39.87,68265200,39.41,0.015150602584245831,37.57857142857143,31.333
2017-06-22,2017,6,22,Thursday,25,2017-25,39.95,40.08,39.35,39.59,46913200,39.14,-0.006897829315019699,37.83857142857143,31.631400000000003
2017-06-23,2017,6,23,Friday,25,2017-25,39.67,39.83,38.31,38.46,108858800,38.02,-0.028667111471581075,37.941428571428574,31.911199999999997
2017-06-26,2017,6,26,Monday,26,2017-26,38.79,39.15,37.08,38.04,106396000,37.6,-0.010921048380510223,38.02571428571429,32.1916
2017-06-27,2017,6,27,Tuesday,26,2017-26,37.86,37.95,36.59,36.65,99949200,36.23,-0.03660858036807613,37.980714285714285,32.4262
2017-06-28,2017,6,28,Wednesday,26,2017-26,37.33,37.99,36.44,37.94,99494800,37.51,0.03527077978686122,37.83642857142858,32.6862
2017-06-29,2017,6,29,Thursday,26,2017-26,37.65,37.68,36.02,36.67,106442400,36.25,-0.033410352334212745,37.785000000000004,32.919000000000004
2017-06-30,2017,6,30,Friday,26,2017-26,36.85,36.98,35.88,36.14,73106000,35.73,-0.014452889473014041,37.68928571428571,33.1336
2017-07-03,2017,7,3,Monday,27,2017-27,36.26,36.41,34.65,34.83,70907200,34.44,-0.0361788565803326,37.47642857142857,33.3204
2017-07-05,2017,7,5,Wednesday,27,2017-27,35.47,36.06,35.28,35.76,82018800,35.36,0.0266992988106578,37.32357142857143,33.5192
2017-07-06,2017,7,6,Thursday,27,2017-27,35.47,36.35,34.94,35.87,74628400,35.46,0.003005575679523753,37.166428571428575,33.7112
2017-07-07,2017,7,7,Friday,27,2017-27,36.44,36.88,36.21,36.69,65497200,36.27,0.022860566155376683,37.080714285714286,33.922999999999995
2017-07-10,2017,7,10,Monday,28,2017-28,37.44,38.5,37.17,38.42,95849200,37.99,0.04728823496932999,37.01714285714286,34.1612
2017-07-11,2017,7,11,Tuesday,28,2017-28,38.46,39.05,38.04,38.97,75795600,38.53,0.014183509045990084,36.99571428571429,34.416799999999995
2017-07-12,2017,7,12,Wednesday,28,2017-28,39.58,40.75,39.14,40.63,114520800,40.16,0.04253251816576409,37.049285714285716,34.693400000000004
2017-07-13,2017,7,13,Thursday,28,2017-28,40.75,41.58,39.69,40.16,136913200,39.7,-0.011568438354374155,37.089285714285715,34.976400000000005
2017-07-14,2017,7,14,Friday,28,2017-28,40.32,41.25,40.25,41.24,94194800,40.77,0.026893939648718668,37.285714285714285,35.277
2017-07-17,2017,7,17,Monday,29,2017-29,41.58,41.88,40.44,41.06,93079200,40.59,-0.004243570524200879,37.49928571428571,35.576
2017-07-18,2017,7,18,Tuesday,29,2017-29,40.44,41.64,40.33,41.49,77664000,41.02,0.010410895313128332,37.84142857142857,35.883599999999994
2017-07-19,2017,7,19,Wednesday,29,2017-29,41.58,41.85,41.15,41.28,68704400,40.8,-0.005182084903792461,38.07642857142857,36.1922
2017-07-20,2017,7,20,Thursday,29,2017-29,41.48,41.88,40.98,41.88,69959600,41.4,0.014536620562455305,38.44428571428572,36.5118
2017-07-21,2017,7,21,Friday,29,2017-29,41.67,42.33,41.52,42.03,64833200,41.55,0.0035823141163136007,38.86,36.7438
2017-07-24,2017,7,24,Monday,30,2017-30,42.1,42.19,41.43,41.54,65252400,41.06,-0.01160050349464914,39.332857142857144,36.9404
2017-07-25,2017,7,25,Tuesday,30,2017-30,41.31,41.48,40.9,41.34,49655600,40.87,-0.00481470192908573,39.72642857142857,37.1264
2017-07-26,2017,7,26,Wednesday,30,2017-30,41.92,42.48,41.46,41.81,64040400,41.34,0.011551205330989411,40.146428571428565,37.29
2017-07-27,2017,7,27,Thursday,30,2017-30,42.07,42.19,39.39,40.44,78285600,39.97,-0.03300243479191689,40.410714285714285,37.4138
2017-07-28,2017,7,28,Friday,30,2017-30,40.07,41.35,39.82,41.1,51334800,40.63,0.016384262687184847,40.59928571428571,37.5958
2017-07-31,2017,7,31,Monday,31,2017-31,41.24,41.6,40.15,40.63,55967200,40.16,-0.011436232889638354,40.715714285714284,37.742
2017-08-01,2017,8,1,Tuesday,31,2017-31,40.53,41.14,40.25,41.12,43138400,40.65,0.012183791934318622,40.75071428571429,37.8828
2017-08-02,2017,8,2,Wednesday,31,2017-31,41.44,41.48,40.32,41.1,47844400,40.63,-0.0006078526530638451,40.817142857142855,38.008799999999994
2017-08-03,2017,8,3,Thursday,31,2017-31,41.09,41.66,40.92,41.62,44242000,41.15,0.01271361251972869,40.84428571428572,38.1544
2017-08-04,2017,8,4,Friday,31,2017-31,41.85,42.52,41.62,41.8,58909600,41.33,0.004385080490953319,40.89714285714285,38.296
2017-08-07,2017,8,7,Monday,32,2017-32,42.1,43.09,42.0,43.09,71741200,42.6,0.030739608749483116,41.01,38.4646
2017-08-08,2017,8,8,Tuesday,32,2017-32,43.47,43.64,42.18,42.58,75533600,42.09,-0.011894309659522428,41.10214285714286,38.605199999999996
2017-08-09,2017,8,9,Wednesday,32,2017-32,42.11,43.05,41.92,43.03,53078400,42.54,0.01062824831208986,41.183571428571426,38.74
2017-08-10,2017,8,10,Thursday,32,2017-32,43.04,43.17,41.08,41.19,132808800,40.72,-0.04282136221857946,41.12428571428571,38.8408
2017-08-11,2017,8,11,Friday,32,2017-32,39.28,39.75,38.23,38.99,149719600,38.55,-0.05329629666759017,40.945,38.898199999999996
2017-08-14,2017,8,14,Monday,33,2017-33,39.92,42.14,39.8,42.1,127902000,41.62,0.0797640861256852,40.99857142857143,39.0206
2017-08-15,2017,8,15,Tuesday,33,2017-33,42.15,42.42,41.4,41.74,76453200,41.27,-0.008432233348492968,40.99357142857143,39.1144
2017-08-16,2017,8,16,Wednesday,33,2017-33,41.9,42.13,40.96,41.29,59663200,40.82,-0.010959360962143228,41.05428571428571,39.2024
2017-08-17,2017,8,17,Thursday,33,2017-33,41.2,41.38,40.35,40.37,52544400,39.91,-0.02228281440567481,41.00285714285714,39.263400000000004
2017-08-18,2017,8,18,Friday,33,2017-33,40.92,41.09,39.91,40.38,60120400,39.91,0.00018582376852327442,40.985,39.271
2017-08-21,2017,8,21,Monday,34,2017-34,40.62,40.74,39.34,39.79,62367200,39.33,-0.014551197122101622,40.89071428571429,39.318200000000004
2017-08-22,2017,8,22,Tuesday,34,2017-34,40.12,40.7,39.93,40.64,45045600,40.21,0.02226285113109383,40.86071428571429,39.381
2017-08-23,2017,8,23,Wednesday,34,2017-34,40.3,41.56,40.21,41.45,57952000,41.01,0.019993890389411684,40.85071428571428,39.4528
2017-08-24,2017,8,24,Thursday,34,2017-34,41.78,41.82,41.03,41.3,46970000,40.86,-0.003679107356066136,40.81714285714286,39.52
2017-08-25,2017,8,25,Friday,34,2017-34,41.54,41.65,40.89,40.95,35720000,40.52,-0.008354116168228676,40.66857142857143,39.5772
2017-08-28,2017,8,28,Monday,35,2017-35,41.15,41.28,40.58,41.24,38949600,40.81,0.00708139985442191,40.57714285714285,39.644
2017-08-29,2017,8,29,Tuesday,35,2017-35,40.65,41.4,40.56,41.17,32409600,40.74,-0.0016368007397479234,40.44857142857143,39.6812
2017-08-30,2017,8,30,Wednesday,35,2017-35,41.38,41.53,41.07,41.42,38440000,40.98,0.0059500825266372015,40.46714285714285,39.7242
2017-08-31,2017,8,31,Thursday,35,2017-35,41.62,42.4,41.55,42.36,61268400,41.91,0.022694712528304795,40.707142857142856,39.7742
2017-09-01,2017,9,1,Friday,35,2017-35,42.49,42.97,42.4,42.62,44543200,42.17,0.00601998878368093,40.746428571428574,39.8348
2017-09-05,2017,9,5,Tuesday,36,2017-36,42.1,42.15,40.89,41.48,69536400,41.04,-0.026692674231368674,40.730000000000004,39.8952
2017-09-06,2017,9,6,Wednesday,36,2017-36,41.81,41.95,41.1,41.45,39767200,41.02,-0.0006026776211968121,40.74428571428571,39.9636
2017-09-07,2017,9,7,Thursday,36,2017-36,41.62,41.97,41.24,41.65,35286800,41.21,0.004643713780567049,40.83714285714286,40.0632
2017-09-08,2017,9,8,Friday,36,2017-36,41.53,41.68,40.68,40.92,49885600,40.49,-0.017348756260356812,40.87857142857143,40.122800000000005
2017-09-11,2017,9,11,Monday,37,2017-37,41.38,42.36,41.33,42.25,56744400,41.81,0.032439173722999426,41.05571428571428,40.234
2017-09-12,2017,9,12,Tuesday,37,2017-37,42.5,42.5,41.74,42.4,41148800,41.96,0.0036093526169151957,41.18071428571428,40.3586
2017-09-13,2017,9,13,Wednesday,37,2017-37,42.15,42.88,41.82,42.59,58096000,42.14,0.004480849534812759,41.26142857142857,40.5126
2017-09-14,2017,9,14,Thursday,37,2017-37,42.2,43.14,41.95,42.35,51371200,41.9,-0.005693497215344845,41.33571428571428,40.6434
2017-09-15,2017,9,15,Friday,37,2017-37,43.22,45.03,43.16,45.03,136479200,44.55,0.06322331812406157,41.62357142857143,40.8252
2017-09-18,2017,9,18,Monday,38,2017-38,46.28,47.8,46.22,46.89,168446000,46.39,0.04130828859386804,42.02214285714286,41.0276
2017-09-19,2017,9,19,Tuesday,38,2017-38,46.38,47.46,46.15,46.84,87428000,46.34,-0.0010666891630942699,42.422142857142866,41.1946
2017-09-20,2017,9,20,Wednesday,38,2017-38,46.88,47.35,46.05,46.46,72492000,45.97,-0.008059703556469566,42.778571428571425,41.3434
2017-09-21,2017,9,21,Thursday,38,2017-38,45.41,45.67,44.4,45.19,107560000,44.71,-0.027335480810329993,42.978571428571435,41.4344
2017-09-22,2017,9,22,Friday,38,2017-38,45.08,45.58,44.65,44.75,49123200,44.28,-0.009736538123570004,43.12928571428571,41.525999999999996
2017-09-25,2017,9,25,Monday,39,2017-39,44.44,44.45,42.54,42.75,87458000,42.3,-0.04469260026196875,43.21928571428572,41.556599999999996
2017-09-26,2017,9,26,Tuesday,39,2017-39,44.11,44.67,42.59,42.99,112562000,42.54,0.00561390161878883,43.32785714285715,41.595600000000005
2017-09-27,2017,9,27,Wednesday,39,2017-39,43.9,44.07,43.19,43.93,71372000,43.47,0.021923645414293036,43.489285714285714,41.6446
2017-09-28,2017,9,28,Thursday,39,2017-39,44.01,44.04,43.44,43.92,43524400,43.46,-0.00028432415621537643,43.701428571428565,41.6978
2017-09-29,2017,9,29,Friday,39,2017-39,44.77,44.93,44.31,44.69,61909200,44.22,0.01758878264469277,43.87357142857143,41.7542
2017-10-02,2017,10,2,Monday,40,2017-40,45.2,45.49,44.25,44.75,50348000,44.28,0.0012864264284935256,44.03928571428571,41.8088
2017-10-03,2017,10,3,Tuesday,40,2017-40,44.81,45.15,44.4,44.84,39033200,44.37,0.002067027054595494,44.19857142857143,41.875
2017-10-04,2017,10,4,Wednesday,40,2017-40,44.9,45.44,44.53,45.22,42784800,44.74,0.008362560756429716,44.401428571428575,41.952400000000004
2017-10-05,2017,10,5,Thursday,40,2017-40,45.47,45.5,44.89,45.19,43736400,44.72,-0.0005528293968822817,44.41357142857142,42.02
2017-10-06,2017,10,6,Friday,40,2017-40,44.91,45.46,44.75,45.33,31880000,44.85,0.002931940656545118,44.30357142857143,42.117599999999996
2017-10-09,2017,10,9,Monday,41,2017-41,45.7,46.68,45.51,46.35,56349200,45.86,0.02255925354176469,44.269285714285715,42.2222
2017-10-10,2017,10,10,Tuesday,41,2017-41,47.86,48.24,46.81,47.23,97487600,46.74,0.01909488215633859,44.32428571428572,42.3538
2017-10-11,2017,10,11,Wednesday,41,2017-41,47.4,47.75,46.94,47.74,52950800,47.23,0.010639015114660921,44.50428571428571,42.485400000000006
2017-10-12,2017,10,12,Thursday,41,2017-41,47.77,48.27,47.48,47.76,52829200,47.25,0.0004711769951264433,44.71642857142857,42.61780000000001
2017-10-13,2017,10,13,Friday,41,2017-41,48.39,48.75,47.91,48.65,62872800,48.14,0.01863598521520693,45.13357142857143,42.757600000000004
2017-10-16,2017,10,16,Monday,42,2017-42,48.95,49.51,48.31,49.48,57664000,48.96,0.01716431370957827,45.59214285714285,42.9102
2017-10-17,2017,10,17,Tuesday,42,2017-42,49.27,49.72,49.09,49.44,47859600,48.92,-0.000909463823043688,45.98142857142857,43.03660000000001
2017-10-18,2017,10,18,Wednesday,42,2017-42,49.53,49.53,48.33,49.4,56731600,48.88,-0.000859524982605997,46.368571428571435,43.172399999999996
2017-10-19,2017,10,19,Thursday,42,2017-42,48.61,49.5,48.11,49.45,57077200,48.93,0.001113379757327726,46.705,43.300200000000004
2017-10-20,2017,10,20,Friday,42,2017-42,49.62,49.9,49.13,49.22,45162000,48.71,-0.0045502297763125865,47.02142857142858,43.46
2017-10-23,2017,10,23,Monday,43,2017-43,49.44,49.71,48.95,49.15,42869600,48.64,-0.0014221222798034283,47.32642857142857,43.6618
2017-10-24,2017,10,24,Tuesday,43,2017-43,49.25,49.69,48.99,49.67,40724400,49.15,0.010477186697529728,47.64142857142857,43.812400000000004
2017-10-25,2017,10,25,Wednesday,43,2017-43,49.27,49.81,47.79,48.42,82816000,47.91,-0.02526671752174925,47.86928571428571,43.94520000000001
2017-10-26,2017,10,26,Thursday,43,2017-43,48.69,49.04,48.45,48.92,32274400,48.41,0.010482284796952346,48.12357142857143,44.097
2017-10-27,2017,10,27,Friday,43,2017-43,49.45,50.47,49.19,50.47,57219200,49.93,0.03152939318560177,48.41428571428571,44.29740000000001
2017-10-30,2017,10,30,Monday,44,2017-44,50.47,51.52,50.31,50.96,50405600,50.42,0.009808876002597167,48.67714285714286,44.507600000000004
2017-10-31,2017,10,31,Tuesday,44,2017-44,51.28,51.97,51.22,51.7,41190800,51.16,0.014569978717345666,48.957857142857144,44.7442
2017-11-01,2017,11,1,Wednesday,44,2017-44,52.34,52.49,51.15,51.8,50257600,51.25,0.0018859333916243504,49.243571428571435,44.965
2017-11-02,2017,11,2,Thursday,44,2017-44,51.5,51.95,50.91,51.49,34230800,50.94,-0.0060810538250591906,49.443571428571424,45.1636
2017-11-03,2017,11,3,Friday,44,2017-44,51.8,52.17,51.33,52.17,35364000,51.62,0.013353449471382284,49.63357142857143,45.3788
2017-11-06,2017,11,6,Monday,45,2017-45,51.8,52.49,51.67,52.41,38994400,51.86,0.004504248203251571,49.84357142857142,45.6056
2017-11-07,2017,11,7,Tuesday,45,2017-45,52.64,53.22,52.51,53.01,42770000,52.45,0.01144872987446055,50.098571428571425,45.8384
2017-11-08,2017,11,8,Wednesday,45,2017-45,52.96,53.0,51.81,52.29,52298800,51.74,-0.013535751393918827,50.299285714285716,46.0584
2017-11-09,2017,11,9,Thursday,45,2017-45,51.32,51.58,50.09,51.33,97856400,50.79,-0.018359158249441232,50.44785714285714,46.2546
2017-11-10,2017,11,10,Friday,45,2017-45,53.27,54.67,52.91,54.03,125325600,53.47,0.052698056998788045,50.792857142857144,46.4858
2017-11-13,2017,11,13,Monday,46,2017-46,54.03,54.29,53.0,53.16,58237600,52.6,-0.01623921946266249,51.03928571428571,46.694399999999995
2017-11-14,2017,11,14,Tuesday,46,2017-46,53.25,53.7,52.81,53.54,52929200,52.98,0.007289453735912943,51.401428571428575,46.9332
2017-11-15,2017,11,15,Wednesday,46,2017-46,52.99,53.0,51.95,52.49,50194800,51.94,-0.019609562679528847,51.653571428571425,47.1516
2017-11-16,2017,11,16,Thursday,46,2017-46,53.24,53.55,52.81,52.9,44176800,52.35,0.00776275312064123,51.82642857142857,47.374399999999994
2017-11-17,2017,11,17,Friday,46,2017-46,53.48,53.84,52.69,52.84,51566400,52.28,-0.001181740477227522,51.95928571428572,47.610200000000006
2017-11-20,2017,11,20,Monday,47,2017-47,53.0,53.64,52.62,53.52,39610000,52.96,0.012868967468575798,52.087857142857146,47.833200000000005
2017-11-21,2017,11,21,Tuesday,47,2017-47,53.92,54.13,53.6,54.01,39917600,53.44,0.009202510996378255,52.24428571428571,48.06280000000001
2017-11-22,2017,11,22,Wednesday,47,2017-47,54.25,54.25,53.4,53.73,35664000,53.2,-0.004492846206830103,52.40571428571429,48.284
2017-11-24,2017,11,24,Friday,47,2017-47,53.9,54.25,53.65,54.24,18075200,53.71,0.009444755739631994,52.555,48.5202
2017-11-27,2017,11,27,Monday,48,2017-48,54.33,54.34,53.5,53.53,42289600,53.01,-0.01299774015344457,52.637142857142855,48.6894
2017-11-28,2017,11,28,Tuesday,48,2017-48,53.59,53.68,52.06,52.68,51275200,52.16,-0.01601745673650945,52.61642857142857,48.80480000000001
2017-11-29,2017,11,29,Wednesday,48,2017-48,52.5,52.53,47.81,49.1,139678800,48.62,-0.06781848634082444,52.39357142857143,48.8504
2017-11-30,2017,11,30,Thursday,48,2017-48,49.8,50.67,49.16,50.18,82376800,49.68,0.02184103311770169,52.31428571428571,48.9246
2017-12-01,2017,12,1,Friday,48,2017-48,49.83,50.03,48.12,49.42,81154800,48.93,-0.015096264319718777,51.989999999999995,49.00900000000001
2017-12-04,2017,12,4,Monday,49,2017-49,50.01,50.08,46.12,46.67,124084400,46.21,-0.05574681223777023,51.53357142857143,49.0476
2017-12-05,2017,12,5,Tuesday,49,2017-49,45.6,48.17,45.15,46.94,98148800,46.47,0.005785946959139476,51.06857142857143,49.13099999999999
2017-12-06,2017,12,6,Wednesday,49,2017-49,46.42,47.53,46.21,47.31,46703200,46.85,0.008096394339944357,50.705,49.21719999999999
2017-12-07,2017,12,7,Thursday,49,2017-49,47.99,48.4,47.53,48.0,54260000,47.53,0.014424481101130482,50.36071428571428,49.2984
2017-12-08,2017,12,8,Friday,49,2017-49,48.5,48.69,47.79,47.87,46687600,47.4,-0.0026043274087279578,50.012142857142855,49.3772
2017-12-11,2017,12,11,Monday,50,2017-50,48.01,48.69,47.85,48.67,37274800,48.19,0.016554497732947926,49.67142857142857,49.45660000000001
2017-12-12,2017,12,12,Tuesday,50,2017-50,48.22,48.46,47.47,47.71,45501600,47.24,-0.019624033269800334,49.228571428571435,49.5158
2017-12-13,2017,12,13,Wednesday,50,2017-50,48.12,48.14,46.47,46.54,55428000,46.09,-0.02441837648489531,48.72071428571428,49.550200000000004
2017-12-14,2017,12,14,Thursday,50,2017-50,46.48,47.33,46.15,46.62,43816400,46.16,0.0015576739133529305,48.181428571428576,49.578599999999994
2017-12-15,2017,12,15,Friday,50,2017-50,47.06,48.1,46.4,47.89,67003600,47.42,0.02729668987408984,47.78214285714286,49.632600000000004
2017-12-18,2017,12,18,Monday,51,2017-51,48.3,49.51,48.0,49.47,47770400,48.99,0.03309681203463111,47.55571428571428,49.7154
2017-12-19,2017,12,19,Tuesday,51,2017-51,49.38,49.43,48.74,49.03,37310000,48.55,-0.009045315817482136,47.55071428571428,49.7692
2017-12-20,2017,12,20,Wednesday,51,2017-51,49.42,49.52,48.64,49.2,28882000,48.72,0.0035188230314904256,47.482142857142854,49.80879999999999
2017-12-21,2017,12,21,Thursday,51,2017-51,49.24,49.49,48.89,48.97,30090400,48.49,-0.004624048969878225,47.450714285714284,49.834
2017-12-22,2017,12,22,Friday,51,2017-51,48.6,48.91,47.81,48.82,46627600,48.34,-0.0031652256439682613,47.60285714285715,49.8558
2017-12-26,2017,12,26,Tuesday,52,2017-52,48.26,49.44,47.96,49.36,35508000,48.87,0.01111311125051584,47.77428571428572,49.8704
2017-12-27,2017,12,27,Wednesday,52,2017-52,49.22,49.99,49.08,49.29,32948800,48.81,-0.001367607343556565,47.91428571428571,49.867399999999996
2017-12-28,2017,12,28,Thursday,52,2017-52,49.53,49.85,49.29,49.35,24024800,48.86,0.001166191923411608,48.00928571428572,49.8662
2017-12-29,2017,12,29,Friday,52,2017-52,49.62,49.62,48.38,48.38,27996400,47.9,-0.0197565786042857,48.045,49.846599999999995
2018-01-02,2018,1,2,Tuesday,00,2018-00,48.94,49.88,48.62,49.84,35561600,49.35,0.030232430530109378,48.12785714285714,49.855
2018-01-03,2018,1,3,Wednesday,00,2018-00,51.03,53.42,50.94,53.12,91470400,52.6,0.06581382822143556,48.510714285714286,49.9328
2018-01-04,2018,1,4,Thursday,00,2018-00,53.94,54.51,53.17,53.4,58326800,52.87,0.005271452993188763,48.995000000000005,50.017399999999995
2018-01-05,2018,1,5,Friday,00,2018-00,53.55,54.23,52.77,53.85,58012400,53.32,0.008474078563363241,49.506428571428565,50.1008
2018-01-08,2018,1,8,Monday,01,2018-01,55.1,56.25,54.65,55.5,88121600,54.95,0.030640735084601856,50.044285714285714,50.2416
2018-01-09,2018,1,9,Tuesday,01,2018-01,55.56,55.96,54.66,55.49,49700000,54.94,-0.00027030617901602216,50.46928571428571,50.3722
2018-01-10,2018,1,10,Wednesday,01,2018-01,54.55,55.96,54.0,55.92,58266400,55.37,0.007840096008941089,50.95642857142857,50.480999999999995
2018-01-11,2018,1,11,Thursday,01,2018-01,56.25,56.57,55.8,56.02,40603200,55.47,0.0017882307875938253,51.43857142857143,50.58200000000001
2018-01-12,2018,1,12,Friday,01,2018-01,55.9,56.25,55.33,55.74,35991600,55.2,-0.004909131584436399,51.917857142857144,50.6628
2018-01-16,2018,1,16,Tuesday,02,2018-02,56.01,56.88,54.17,55.03,70234800,54.49,-0.01287116231836416,52.357142857142854,50.7276
2018-01-17,2018,1,17,Wednesday,02,2018-02,55.17,56.28,54.22,56.18,53840800,55.63,0.02094419900136102,52.839999999999996,50.8214
2018-01-18,2018,1,18,Thursday,02,2018-02,55.99,56.66,55.67,56.11,40863200,55.56,-0.0012460234570601525,53.32214285714286,50.9002
2018-01-19,2018,1,19,Friday,02,2018-02,57.02,57.77,56.75,57.53,60938000,56.96,0.025262938900950438,53.90071428571429,51.002199999999995
2018-01-22,2018,1,22,Monday,03,2018-03,57.61,58.44,57.03,58.42,55094400,57.85,0.015557834753255673,54.611428571428576,51.110200000000006
2018-01-23,2018,1,23,Tuesday,03,2018-03,58.96,59.96,58.78,59.73,47522800,59.14,0.0223372835985598,55.31071428571429,51.258199999999995
2018-01-24,2018,1,24,Wednesday,03,2018-03,59.76,60.12,58.39,58.95,57997200,58.37,-0.01301750606326435,55.722857142857144,51.4098
2018-01-25,2018,1,25,Thursday,03,2018-03,59.5,59.94,58.94,59.09,40988400,58.51,0.002332533645479362,56.12571428571429,51.510600000000004
2018-01-26,2018,1,26,Friday,03,2018-03,59.53,60.83,59.4,60.83,51635600,60.23,0.02953248330614211,56.619285714285716,51.6632
2018-01-29,2018,1,29,Monday,04,2018-04,60.69,62.03,60.15,61.71,45511600,61.11,0.014465782817247863,57.059285714285714,51.8258
2018-01-30,2018,1,30,Tuesday,04,2018-04,60.28,61.6,59.6,60.68,57083200,60.08,-0.016730598213870462,57.42642857142857,51.9886
