,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,label,profit,if_over_5_pers
640,2019-07-22,2019,7,22,Monday,29,2019-29,42.33,42.96,42.25,42.83,31594000,42.62,0.0170979907914918,41.00642857142857,38.5116,Long,1.135403571994928,False
641,2019-07-23,2019,7,23,Tuesday,29,2019-29,43.22,43.94,43.07,43.92,42817600,43.7,0.0253326064255083,41.245000000000005,38.5466,Long,1.2319030652524958,False
642,2019-07-24,2019,7,24,Wednesday,29,2019-29,44.35,44.72,43.58,44.67,36623600,44.45,0.0170784846290845,41.52785714285714,38.6482,Long,-1.1946344717311064,False
643,2019-07-25,2019,7,25,Thursday,29,2019-29,44.25,44.38,43.11,43.35,39270000,43.13,-0.0295532407733238,41.76142857142857,38.7056,short,-0.7790711638942014,False
644,2019-07-26,2019,7,26,Friday,29,2019-29,43.62,44.24,43.62,43.77,27416000,43.55,0.0097475143232643,42.07857142857143,38.7836,Long,-0.22862088834610006,False
645,2019-07-29,2019,7,29,Monday,30,2019-30,43.69,43.87,42.82,43.71,24816000,43.49,-0.0014282219495098,42.39,38.857200000000006,Long,-1.3425331467527002,False
646,2019-07-30,2019,7,30,Tuesday,30,2019-30,43.24,43.99,43.09,43.86,19777200,43.65,0.0036036424822469,42.66357142857144,38.9522,Long,-0.9011440000091113,False
647,2019-07-31,2019,7,31,Wednesday,30,2019-30,43.54,43.56,41.76,42.18,35941600,41.97,-0.0383584848883971,42.70642857142858,39.0374,short,-0.2899997764930049,False
648,2019-08-01,2019,8,1,Thursday,30,2019-30,42.28,43.19,40.71,41.23,42121200,41.03,-0.0225225536364017,42.65857142857143,39.0874,short,2.822813209032603,False
649,2019-08-02,2019,8,2,Friday,30,2019-30,40.3,40.99,39.82,40.3,42834800,40.1,-0.0226170561992675,42.550714285714285,39.133,No Change,6.021267360923005,False
650,2019-08-05,2019,8,5,Monday,31,2019-31,38.45,38.46,37.22,37.7,58915600,37.51,-0.064520124534084,42.261428571428574,39.151,short,-2.5585042840318977,False
651,2019-08-06,2019,8,6,Tuesday,31,2019-31,38.45,38.91,37.61,38.09,36127200,37.9,0.010345654799561,41.95285714285715,39.1876,short,2.1280127794666726,False
652,2019-08-07,2019,8,7,Wednesday,31,2019-31,37.47,38.59,37.3,38.47,37256000,38.28,0.0101081674975733,41.66285714285714,39.24080000000001,Long,1.9710576287569381,False
653,2019-08-08,2019,8,8,Thursday,31,2019-31,39.05,39.58,38.47,39.56,30930000,39.37,0.0283971517852159,41.48214285714285,39.3308,Long,-1.3753712459996734,False
654,2019-08-09,2019,8,9,Friday,31,2019-31,39.15,39.19,38.04,38.54,34181600,38.36,-0.0257805951449057,41.17785714285714,39.4058,short,1.7962181538638617,False
655,2019-08-12,2019,8,12,Monday,32,2019-32,38.02,38.54,37.64,37.86,27920000,37.68,-0.0177064950502612,40.747857142857136,39.4854,short,0.035172364419196356,False
656,2019-08-13,2019,8,13,Tuesday,32,2019-32,37.85,39.47,37.46,39.01,35195600,38.82,0.0303729841700197,40.34571428571429,39.5962,Long,-3.038059184956353,False
657,2019-08-14,2019,8,14,Wednesday,32,2019-32,38.12,38.24,37.08,37.52,41988000,37.33,-0.0383208691449874,39.931428571428576,39.631400000000006,short,-0.6556260242954579,False
658,2019-08-15,2019,8,15,Thursday,32,2019-32,37.71,37.91,36.85,37.19,47720000,37.01,-0.0086630300782342,39.46428571428572,39.6686,short,-8.611760772517627,False
659,2019-08-16,2019,8,16,Friday,32,2019-32,39.84,40.38,39.22,39.89,100796000,39.69,0.0725284411870172,39.19285714285714,39.747,Long,3.4539263802638374,False
660,2019-08-19,2019,8,19,Monday,33,2019-33,41.03,42.85,40.87,42.69,81511200,42.49,0.0703183232290849,39.11,39.872800000000005,Long,-0.1455973905945882,False
661,2019-08-20,2019,8,20,Tuesday,33,2019-33,42.64,42.65,41.76,41.97,46318800,41.76,-0.017039525921318,39.095000000000006,39.9694,short,-1.9223363852073874,False
662,2019-08-21,2019,8,21,Wednesday,33,2019-33,42.63,43.36,42.42,42.81,42724400,42.6,0.020015620075908,39.207142857142856,40.0714,Long,0.25699324102424725,False
663,2019-08-22,2019,8,22,Thursday,33,2019-33,42.9,43.33,42.47,42.87,30348800,42.66,0.0014599827879107,39.39,40.1972,short,2.2405008526666848,False
664,2019-08-23,2019,8,23,Friday,33,2019-33,42.1,42.65,40.41,40.61,56805600,40.41,-0.0527175798204987,39.597142857142856,40.2678,short,-2.3803160338640765,False
665,2019-08-26,2019,8,26,Monday,34,2019-34,41.4,41.65,40.98,41.36,31820800,41.16,0.0185301348328417,39.83,40.3714,short,-1.1430063613351393,False
666,2019-08-27,2019,8,27,Tuesday,34,2019-34,41.75,41.78,40.15,40.45,29096800,40.25,-0.0220612652791313,39.97071428571428,40.4548,short,0.9057331756839062,False
667,2019-08-28,2019,8,28,Wednesday,34,2019-34,40.15,40.83,39.75,40.31,25561200,40.15,-0.0025982784415106,40.02642857142856,40.4972,Long,2.756932550263471,False
668,2019-08-29,2019,8,29,Thursday,34,2019-34,41.22,42.08,41.19,41.75,35797600,41.59,0.0358517988944702,40.25714285714286,40.5672,Long,1.4058342322635866,False
669,2019-08-30,2019,8,30,Friday,34,2019-34,42.22,42.72,41.69,41.88,29061600,41.71,0.0030537090456475,40.545,40.6346,short,2.2403068451644685,False
670,2019-09-03,2019,9,3,Tuesday,35,2019-35,41.15,41.48,40.81,41.04,29614000,40.88,-0.0199391172411497,40.69214285714286,40.6972,short,-1.8823750073853347,False
671,2019-09-04,2019,9,4,Wednesday,35,2019-35,41.65,42.26,41.65,42.19,22772800,42.02,0.027958831202387,41.027142857142856,40.778,Long,3.0917997976440432,False
672,2019-09-05,2019,9,5,Thursday,35,2019-35,43.22,45.0,43.2,44.94,69567600,44.76,0.0650627224811042,41.580714285714286,40.9196,Long,-0.6928465773350752,False
673,2019-09-06,2019,9,6,Friday,35,2019-35,44.7,45.27,44.28,44.66,37697600,44.49,-0.0060643607709137,41.92357142857143,41.017,short,-0.8895536859880906,False
674,2019-09-09,2019,9,9,Monday,36,2019-36,44.97,45.99,44.96,45.12,41752400,44.95,0.0103556109263369,42.09928571428571,41.1038,Long,-0.9372901162030445,False
675,2019-09-10,2019,9,10,Tuesday,36,2019-36,44.79,46.06,44.7,45.79,35281200,45.62,0.0148477172654202,42.375,41.199,Long,0.4167367260094039,False
676,2019-09-11,2019,9,11,Wednesday,36,2019-36,45.94,46.57,45.65,46.08,36151200,45.9,0.0062778790003195,42.61071428571429,41.290200000000006,Long,1.3018078762514165,False
677,2019-09-12,2019,9,12,Thursday,36,2019-36,46.55,47.1,45.99,46.07,32784000,45.89,-0.0003255277047595,42.84142857142857,41.4008,short,1.902776030952623,False
678,2019-09-13,2019,9,13,Friday,36,2019-36,45.4,45.77,45.04,45.49,32459200,45.31,-0.0126444308530497,43.19142857142857,41.49719999999999,Long,-2.185892183191015,False
679,2019-09-16,2019,9,16,Monday,37,2019-37,44.73,45.4,44.62,45.05,23183200,44.88,-0.0095085736802686,43.45714285714286,41.5976,Long,0.1999020683097399,False
680,2019-09-17,2019,9,17,Tuesday,37,2019-37,45.12,45.31,44.65,45.27,22304800,45.09,0.0047720877156951,43.80285714285714,41.717200000000005,Long,-0.1992397022782484,False
681,2019-09-18,2019,9,18,Wednesday,37,2019-37,45.2,45.35,44.12,44.99,25815200,44.82,-0.006019816307362,44.136428571428574,41.831,short,-0.19985873375446772,False
682,2019-09-19,2019,9,19,Thursday,37,2019-37,45.06,45.24,44.13,44.24,24547600,44.06,-0.0168906496727156,44.31285714285714,41.9158,short,0.058096817416924296,False
683,2019-09-20,2019,9,20,Friday,37,2019-37,44.22,44.46,43.07,43.17,35024400,43.0,-0.024019331686805,44.405,41.9484,short,0.0,False
684,2019-09-23,2019,9,23,Monday,38,2019-38,43.17,44.17,43.14,43.71,24971200,43.54,0.0124499120947338,44.595000000000006,41.985200000000006,Long,0.9408202068263449,False
685,2019-09-24,2019,9,24,Tuesday,38,2019-38,44.03,44.32,42.78,43.13,31726800,42.96,-0.0132121551757523,44.66214285714285,42.0122,short,0.0,False
686,2019-09-25,2019,9,25,Wednesday,38,2019-38,43.13,44.76,42.68,44.56,30843200,44.38,0.0330378271791551,44.635,42.0686,Long,-0.29050938135773663,False
687,2019-09-26,2019,9,26,Thursday,38,2019-38,44.46,44.55,43.82,44.33,23456400,44.16,-0.0049934797773394,44.611428571428576,42.1074,short,1.2057329938564862,False
688,2019-09-27,2019,9,27,Friday,38,2019-38,43.92,44.42,42.33,42.94,36205600,42.77,-0.031465018496563,44.455714285714286,42.11600000000001,short,-0.7846114126350301,False
689,2019-09-30,2019,9,30,Monday,39,2019-39,43.2,43.62,42.88,43.52,18618400,43.35,0.0134490748978279,44.29357142857143,42.145,Long,0.6848291884779769,False
690,2019-10-01,2019,10,1,Tuesday,39,2019-39,43.75,45.25,43.45,43.5,36600800,43.33,-0.0004022699961233,44.11,42.1592,short,0.6621675780660325,False
691,2019-10-02,2019,10,2,Wednesday,39,2019-39,43.28,43.4,42.53,43.26,29337200,43.09,-0.0055173930513722,43.91,42.147,short,-0.1511528391819752,False
692,2019-10-03,2019,10,3,Thursday,39,2019-39,43.31,45.39,43.0,45.33,45058800,45.15,0.0477925596074637,43.89857142857143,42.161,Long,0.05770017050971887,False
693,2019-10-04,2019,10,4,Friday,39,2019-39,45.35,45.79,44.69,45.49,26552400,45.31,0.0036402797012309,43.92928571428572,42.2046,Long,1.8982455523476176,False
694,2019-10-07,2019,10,7,Monday,40,2019-40,46.15,47.08,46.06,46.08,48098400,45.9,0.0129690806597415,43.987142857142864,42.25160000000001,short,2.704045872640563,False
695,2019-10-08,2019,10,8,Tuesday,40,2019-40,45.16,45.16,44.12,44.31,44443600,44.13,-0.0385178142688674,43.93785714285714,42.2644,short,-2.3133722183432894,False
696,2019-10-09,2019,10,9,Wednesday,40,2019-40,45.08,45.67,44.79,45.18,29241200,45.0,0.0196355110346404,44.005,42.2914,Long,-0.08839578740861498,False
697,2019-10-10,2019,10,10,Thursday,40,2019-40,45.15,46.27,45.1,45.76,30912400,45.58,0.0128381702210229,44.18928571428573,42.363600000000005,Long,2.442088165253182,False
698,2019-10-11,2019,10,11,Friday,40,2019-40,46.6,47.33,46.41,46.5,44640400,46.31,0.0161720361422268,44.387142857142855,42.4692,short,0.2627234936300624,False
699,2019-10-14,2019,10,14,Monday,41,2019-41,46.41,46.84,46.1,46.63,20004000,46.45,0.0029035188652126,44.636428571428574,42.5962,Long,2.6490205716291655,False
700,2019-10-15,2019,10,15,Tuesday,41,2019-41,47.54,49.82,47.4,49.09,66412400,48.9,0.0527528620570543,44.95928571428572,42.824000000000005,Long,-0.9584931223338629,False
701,2019-10-16,2019,10,16,Wednesday,41,2019-41,48.75,49.81,48.44,48.55,42894400,48.36,-0.0109995373173344,45.25928571428572,43.03320000000001,short,-1.2621214208402591,False
702,2019-10-17,2019,10,17,Thursday,41,2019-41,49.0,49.45,48.03,48.57,26343600,48.38,0.0004118248066824,45.66,43.23519999999999,short,-0.02802982250665309,False
703,2019-10-18,2019,10,18,Friday,41,2019-41,48.58,48.9,46.88,47.62,30744000,47.44,-0.0195583958359187,45.95214285714285,43.3966,short,-1.7497372659035193,False
704,2019-10-21,2019,10,21,Monday,42,2019-42,48.24,49.14,48.05,49.0,26186800,48.81,0.0289779944871217,46.34357142857143,43.6056,Long,1.5907519219666995,False
705,2019-10-22,2019,10,22,Tuesday,42,2019-42,49.58,50.63,48.83,48.9,32872000,48.71,-0.0020407617781075,46.745000000000005,43.8262,short,2.3191582218827023,False
706,2019-10-23,2019,10,23,Wednesday,42,2019-42,48.08,48.92,47.76,48.77,27991600,48.58,-0.0026584468298886,46.99,44.02139999999999,Long,1.1910278600155664,False
707,2019-10-24,2019,10,24,Thursday,42,2019-42,49.19,49.55,48.85,49.22,23202000,49.02,0.009072831727962,47.255,44.2552,Long,2.295582271612119,False
708,2019-10-25,2019,10,25,Friday,42,2019-42,50.03,51.35,49.95,51.13,42309200,50.93,0.0390125586854825,47.614285714285714,44.53360000000001,Long,1.2478864446699447,False
709,2019-10-28,2019,10,28,Monday,43,2019-43,51.58,52.22,51.28,51.7,33079200,51.49,0.0110003357537611,48.14,44.7696,Long,-0.3873302211154339,False
710,2019-10-29,2019,10,29,Tuesday,43,2019-43,51.56,51.62,50.53,50.73,21123600,50.53,-0.0187146027342623,48.535,44.9304,short,-0.755196284900876,False
711,2019-10-30,2019,10,30,Wednesday,43,2019-43,51.0,51.06,50.06,50.75,20596000,50.55,0.000394223381825,48.88999999999999,45.1062,short,0.5895830645278863,False
712,2019-10-31,2019,10,31,Thursday,43,2019-43,50.54,50.75,49.45,50.26,20973200,50.06,-0.0097537497399354,49.15785714285715,45.25540000000001,short,1.0279303930646222,False
713,2019-11-01,2019,11,1,Friday,43,2019-43,49.9,50.97,49.65,50.65,28364000,50.45,0.0078102358380605,49.443571428571424,45.4112,Long,2.295034718651806,False
714,2019-11-04,2019,11,4,Monday,44,2019-44,51.46,52.75,51.23,52.62,37671600,52.42,0.0390442015750007,49.695,45.6514,Long,0.0,False
715,2019-11-05,2019,11,5,Tuesday,44,2019-44,52.62,52.88,51.92,52.4,30086800,52.2,-0.0042279714768208,49.96928571428571,45.8722,short,0.6708843820825905,False
716,2019-11-06,2019,11,6,Wednesday,44,2019-44,52.16,52.42,51.03,51.91,26901200,51.7,-0.0094459493117302,50.20642857142857,46.101200000000006,short,-2.4144465399126886,False
717,2019-11-07,2019,11,7,Thursday,44,2019-44,52.78,52.92,51.63,52.08,28034000,51.88,0.0034194941786998,50.52357142857143,46.3358,short,0.443950622130842,False
718,2019-11-08,2019,11,8,Friday,44,2019-44,51.92,52.26,51.54,51.94,18910000,51.74,-0.0026879202265041,50.73285714285714,46.5388,Long,0.0,False
719,2019-11-11,2019,11,11,Monday,45,2019-45,51.94,52.28,51.07,52.04,24343600,51.84,0.0019250122571154,50.95642857142857,46.741400000000006,Long,1.0829614090392,False
720,2019-11-12,2019,11,12,Tuesday,45,2019-45,52.43,52.97,52.08,52.4,28350400,52.2,0.0068690460246982,51.215,46.9678,short,0.8664341632350556,False
721,2019-11-13,2019,11,13,Wednesday,45,2019-45,52.09,52.37,51.47,52.14,30018800,51.94,-0.0049615552369771,51.42357142857144,47.1662,Long,0.25279975214473893,False
722,2019-11-14,2019,11,14,Thursday,45,2019-45,52.23,52.47,51.63,52.45,51808000,52.24,0.0058493062014368,51.51714285714286,47.3158,Long,-0.08391313031154368,False
723,2019-11-15,2019,11,15,Friday,45,2019-45,52.42,52.94,50.16,51.05,105362800,50.85,-0.0266932792824816,51.471428571428575,47.443000000000005,short,0.2301341333296989,False
724,2019-11-18,2019,11,18,Monday,46,2019-46,50.97,53.34,50.94,53.07,57458800,52.86,0.0396200072022328,51.63785714285715,47.6012,Long,-0.8578263913250055,False
725,2019-11-19,2019,11,19,Tuesday,46,2019-46,52.76,52.99,51.41,52.0,41456400,51.79,-0.0202091272739002,51.72642857142858,47.7246,short,0.6486227353898073,False
726,2019-11-20,2019,11,20,Wednesday,46,2019-46,51.77,53.64,51.64,52.79,47258800,52.59,0.0153371899291308,51.90714285714286,47.8584,Long,-0.11111584783108697,False
727,2019-11-21,2019,11,21,Thursday,46,2019-46,52.75,53.31,52.33,52.54,28838800,52.34,-0.0047354843090158,52.042142857142856,47.98740000000001,short,-0.6386739737591256,False
728,2019-11-22,2019,11,22,Friday,46,2019-46,52.77,53.24,52.49,52.72,22410000,52.52,0.0033782998298494,52.04928571428572,48.131600000000006,short,-3.484632511683259,False
729,2019-11-25,2019,11,25,Monday,47,2019-47,54.01,55.35,53.88,55.3,50647600,55.09,0.0489354425787811,52.25571428571429,48.3358,Long,-0.46354302371656786,False
730,2019-11-26,2019,11,26,Tuesday,47,2019-47,55.12,55.17,54.19,54.25,38524400,54.04,-0.0190318872146091,52.42285714285715,48.51480000000001,short,-1.0905032636473777,False
731,2019-11-27,2019,11,27,Wednesday,47,2019-47,54.67,55.01,54.29,54.56,21578400,54.39,0.0064564297238329,52.60214285714286,48.7062,short,0.8048952660254258,False
732,2019-11-29,2019,11,29,Friday,47,2019-47,54.25,54.53,53.94,54.19,14155600,54.01,-0.0068731766687671,52.76428571428572,48.9052,short,0.18322819063993734,False
733,2019-12-02,2019,12,2,Monday,48,2019-48,54.12,54.25,52.16,52.31,37203600,52.15,-0.0345575307428933,52.78642857142857,49.0882,short,5.17127843908176,False
734,2019-12-03,2019,12,3,Tuesday,48,2019-48,50.47,51.96,50.09,51.92,46523200,51.75,-0.007598474452701,52.75428571428572,49.2524,Long,2.378534316220481,False
735,2019-12-04,2019,12,4,Wednesday,48,2019-48,52.76,52.98,52.07,52.35,27342400,52.19,0.0084754083786793,52.77214285714285,49.437,short,-0.6534948609029243,False
736,2019-12-05,2019,12,5,Thursday,48,2019-48,52.58,52.73,51.88,52.19,18488400,52.02,-0.0032470577331134,52.75642857142857,49.5898,short,-1.9408352478216386,False
737,2019-12-06,2019,12,6,Friday,48,2019-48,52.88,53.37,52.78,53.04,23223600,52.87,0.0164318382936214,52.90071428571429,49.764,Long,-0.636577372950029,False
738,2019-12-09,2019,12,9,Monday,49,2019-49,52.81,53.59,52.72,53.04,21188000,52.87,0.0,52.901428571428575,49.966,Long,0.8542750205179459,False
739,2019-12-10,2019,12,10,Tuesday,49,2019-49,53.35,54.01,52.81,53.49,25638800,53.32,0.0085308152613861,53.010714285714286,50.1654,Long,0.30233646071374665,False
740,2019-12-11,2019,12,11,Wednesday,49,2019-49,53.6,54.39,53.58,54.33,23379600,54.16,0.0157025248630404,53.122857142857136,50.382,Long,-0.7863591093711193,False
741,2019-12-12,2019,12,12,Thursday,49,2019-49,54.04,56.2,53.96,56.02,40434800,55.84,0.0309654566649473,53.37285714285714,50.637,Long,0.07847230595675114,False
742,2019-12-13,2019,12,13,Friday,49,2019-49,56.05,57.24,55.46,56.0,45470400,55.82,-0.00035715922873,53.60857142857143,50.8504,short,-1.220255706258257,False
743,2019-12-16,2019,12,16,Monday,50,2019-50,56.47,57.01,56.19,56.29,32097600,56.11,0.005178813929348,53.681428571428576,51.0664,short,-0.4634423670291028,False
744,2019-12-17,2019,12,17,Tuesday,50,2019-50,56.47,57.3,56.38,57.07,32119600,56.89,0.0139462262072791,53.885,51.2862,Long,0.8888216998641383,False
745,2019-12-18,2019,12,18,Wednesday,50,2019-50,57.42,57.99,57.34,57.38,34354800,57.19,0.0053440512076214,54.085,51.54740000000001,short,-0.8589391289034438,False
746,2019-12-19,2019,12,19,Thursday,50,2019-50,57.72,59.0,57.67,58.87,44536000,58.68,0.0259247868836758,54.41857142857143,51.821000000000005,Long,1.6251517282785244,False
747,2019-12-20,2019,12,20,Friday,50,2019-50,59.53,60.1,59.34,59.84,60304400,59.65,0.01660573316666,54.95428571428572,52.1024,Long,0.710382532497789,False
748,2019-12-23,2019,12,23,Monday,51,2019-51,60.13,60.45,59.6,59.71,35506000,59.51,-0.0022976587529421,55.50857142857143,52.36639999999999,short,0.395752527210135,False
749,2019-12-24,2019,12,24,Tuesday,51,2019-51,59.55,59.83,59.21,59.65,13886400,59.46,-0.0008373664926362,56.02785714285715,52.6266,Long,0.09903765045982027,False
750,2019-12-26,2019,12,26,Thursday,51,2019-51,59.69,60.08,59.5,59.8,18285200,59.61,0.0023886613418369,56.56999999999999,52.8408,Long,0.370708028173965,False
751,2019-12-27,2019,12,27,Friday,51,2019-51,59.95,60.08,58.95,59.22,25464400,59.03,-0.0096993599678063,57.01,53.0542,short,0.552459681761178,False
752,2019-12-30,2019,12,30,Monday,52,2019-52,59.0,59.05,57.76,58.08,25805600,57.89,-0.019208723433584,57.36857142857143,53.244400000000006,short,0.9275183052512546,False
753,2019-12-31,2019,12,31,Tuesday,52,2019-52,57.72,58.92,57.53,58.83,23100400,58.64,0.0128269219479131,57.74857142857143,53.4684,Long,2.1874906191726495,False
754,2020-01-02,2020,1,2,Thursday,0,2020-00,59.69,59.98,59.18,59.98,23753600,59.79,0.0195921072088496,58.15071428571429,53.688,Long,-3.0375547289037854,False
755,2020-01-03,2020,1,3,Friday,0,2020-00,58.78,59.46,58.53,59.02,20538400,58.83,-0.0160060615728185,58.364285714285714,53.8904,Long,-2.369742162925945,False
756,2020-01-06,2020,1,6,Monday,1,2020-01,58.08,59.32,57.82,59.26,26263600,59.08,0.0041937160400202,58.59714285714285,54.10040000000001,Long,0.7165330063440933,False
757,2020-01-07,2020,1,7,Tuesday,1,2020-01,59.55,60.44,59.1,59.98,31485600,59.79,0.0121066859077356,58.86,54.31580000000001,Long,-0.0981236056335888,False
758,2020-01-08,2020,1,8,Wednesday,1,2020-01,59.94,60.51,59.54,60.1,27710800,59.9,0.0018755494437312,59.075,54.4952,Long,2.104041128386882,False
759,2020-01-09,2020,1,9,Thursday,1,2020-01,60.96,61.48,60.22,60.76,25511200,60.56,0.010982599474604,59.31571428571429,54.6766,short,-2.5809837079448528,False
760,2020-01-10,2020,1,10,Friday,1,2020-01,61.83,62.14,60.94,61.08,31629600,60.88,0.0053493818779004,59.47285714285714,54.8836,short,-1.9882344248770494,False
761,2020-01-13,2020,1,13,Monday,2,2020-02,61.92,63.25,61.69,62.99,31984000,62.79,0.0313521598291692,59.69714285714286,55.1284,Long,-0.9869250642343275,False
762,2020-01-14,2020,1,14,Tuesday,2,2020-02,62.56,62.82,61.69,61.82,35908800,61.62,-0.0186522195809608,59.84785714285714,55.3596,short,-0.3013106654805995,False
763,2020-01-15,2020,1,15,Wednesday,2,2020-02,61.95,62.17,61.13,61.39,26310400,61.2,-0.0069151482150874,59.97214285714285,55.5746,short,-1.249375061621123,False
764,2020-01-16,2020,1,16,Thursday,2,2020-02,61.93,62.29,61.69,62.23,28419200,62.03,0.013682433180036,60.145,55.7668,Long,0.4336611392699581,False
765,2020-01-17,2020,1,17,Friday,2,2020-02,62.42,62.5,61.84,62.32,25379200,62.12,0.0014060605792267,60.36571428571428,55.9652,short,0.8509050147313246,False
766,2020-01-21,2020,1,21,Tuesday,3,2020-03,61.95,62.32,61.64,61.99,21791600,61.79,-0.0053755045177315,60.64428571428572,56.167,Long,1.0403936220369019,False
767,2020-01-22,2020,1,22,Wednesday,3,2020-03,62.44,63.4,62.25,62.53,23924000,62.33,0.0087520751434533,60.90785714285715,56.376000000000005,Long,0.9234632657744442,False
768,2020-01-23,2020,1,23,Thursday,3,2020-03,62.93,63.3,62.04,63.22,24451600,63.01,0.0109951562630152,61.13785714285715,56.601400000000005,Long,2.665758867669041,False
769,2020-01-24,2020,1,24,Friday,3,2020-03,64.38,64.88,62.08,62.62,37351200,62.42,-0.0094123678094091,61.39428571428572,56.813,short,7.601172405913928,False
770,2020-01-27,2020,1,27,Monday,4,2020-04,59.56,60.56,58.06,60.05,47053600,59.86,-0.0410411879825711,61.45,56.9662,Long,1.7096339901852105,False
771,2020-01-28,2020,1,28,Tuesday,4,2020-04,60.71,62.32,60.18,61.99,31097600,61.79,0.0323480745302982,61.59285714285714,57.1632,Long,-0.35516146632105006,False
772,2020-01-29,2020,1,29,Wednesday,4,2020-04,61.85,62.21,60.99,61.38,25884800,61.19,-0.0097996596339831,61.685,57.342200000000005,short,2.5458138550282,False
773,2020-01-30,2020,1,30,Thursday,4,2020-04,60.4,61.59,59.85,61.45,29050400,61.26,0.0010996062601622,61.735,57.5504,Long,-1.1936126107827931,False
774,2020-01-31,2020,1,31,Friday,4,2020-04,60.99,61.11,58.69,59.11,37042000,58.92,-0.038159475772866,61.59499999999999,57.6716,short,0.510334657716129,False
775,2020-02-03,2020,2,3,Monday,5,2020-05,58.92,60.28,58.86,60.08,25556400,59.89,0.0164953908223564,61.387857142857136,57.8336,Long,3.7789272823225986,False
776,2020-02-04,2020,2,4,Tuesday,5,2020-05,61.51,61.97,61.01,61.78,27154400,61.59,0.028294508442932,61.385714285714286,58.0136,Long,3.209890010181738,False
777,2020-02-05,2020,2,5,Wednesday,5,2020-05,63.0,63.1,61.85,62.69,20822000,62.49,0.0146884083587135,61.47785714285715,58.2166,short,-0.8941337330661554,False
778,2020-02-06,2020,2,6,Thursday,5,2020-05,63.03,63.56,62.22,63.56,21828400,63.36,0.0139178896217642,61.57285714285714,58.4334,Long,-1.0375234836174627,False
779,2020-02-07,2020,2,7,Friday,5,2020-05,63.16,63.38,62.64,62.9,18975200,62.7,-0.0104622210084431,61.61428571428571,58.58560000000001,short,-0.5709995369756484,False
780,2020-02-10,2020,2,10,Monday,6,2020-06,63.12,65.75,63.08,65.74,52960800,65.53,0.0452324156092713,61.88142857142857,58.8154,Long,2.706827118855756,False
781,2020-02-11,2020,2,11,Tuesday,6,2020-06,66.83,68.12,66.21,66.97,63855600,66.76,0.018709079237289,62.19785714285714,59.0628,Long,1.3134122202760636,False
782,2020-02-12,2020,2,12,Wednesday,6,2020-06,67.5,68.2,67.11,68.14,37464400,67.92,0.0173580687088601,62.54857142857143,59.341,Long,-1.4483677243991053,False
783,2020-02-13,2020,2,13,Thursday,6,2020-06,67.55,68.37,67.28,67.69,52801600,67.48,-0.0064579485204143,62.91,59.6476,Long,10.117604941381614,False
784,2020-02-14,2020,2,14,Friday,6,2020-06,71.82,73.74,71.5,72.45,104192400,72.22,0.070204704268068,63.79285714285714,60.057,Long,-2.525620048110767,False
785,2020-02-18,2020,2,18,Tuesday,7,2020-07,71.41,74.33,71.21,74.14,62016400,73.91,0.0233964545326423,64.65857142857143,60.491400000000006,Long,2.877042251039825,False
786,2020-02-19,2020,2,19,Wednesday,7,2020-07,75.37,78.85,75.37,78.68,69433200,78.42,0.0611321227634737,65.88928571428572,61.019400000000005,Long,-1.0979217090718976,False
787,2020-02-20,2020,2,20,Thursday,7,2020-07,78.19,79.08,74.09,77.18,81005200,76.93,-0.0190657056132241,67.00857142857143,61.500600000000006,short,2.6031891808164858,False
788,2020-02-21,2020,2,21,Friday,7,2020-07,76.05,76.3,72.67,73.52,76818000,73.28,-0.0473922951519751,68.03428571428572,61.90879999999999,short,15.713793409316366,False
789,2020-02-24,2020,2,24,Monday,8,2020-08,67.55,70.47,67.0,68.32,85691600,68.1,-0.0706973675142061,68.62071428571429,62.20440000000001,Long,2.1243477550459886,False
790,2020-02-25,2020,2,25,Tuesday,8,2020-08,69.07,69.7,64.49,65.51,105549600,65.3,-0.0410934073474509,68.88571428571429,62.4272,short,0.0,True
791,2020-02-26,2020,2,26,Wednesday,8,2020-08,65.51,68.86,65.5,66.91,74773200,66.7,0.0213699158914579,69.18642857142858,62.644400000000005,Long,-9.327246574341046,False
792,2020-02-27,2020,2,27,Thursday,8,2020-08,63.72,66.75,62.22,63.15,90641600,62.99,-0.0556657092559992,69.16,62.7878,short,7.775765076673991,False
793,2020-02-28,2020,2,28,Friday,8,2020-08,60.62,68.11,60.45,67.52,113325200,67.34,0.0691607307548909,69.49142857142859,63.0124,Long,4.886663707350294,True
794,2020-03-02,2020,3,2,Monday,9,2020-09,69.22,69.4,65.25,69.11,89074400,68.93,0.0235493620400308,69.73428571428572,63.2532,short,-1.599327270753406,False
795,2020-03-03,2020,3,3,Tuesday,9,2020-09,69.67,70.27,65.61,66.47,65279200,66.3,-0.0381288952708352,69.70142857142858,63.4354,short,-3.155648416419268,False
796,2020-03-04,2020,3,4,Wednesday,9,2020-09,67.55,71.22,66.8,71.13,59740800,70.94,0.0700289308319401,69.91714285714286,63.680600000000005,Long,-5.488248694112059,True
797,2020-03-05,2020,3,5,Thursday,9,2020-09,69.12,70.8,67.88,68.32,54032800,68.14,-0.0394360823053728,69.96428571428571,63.8504,short,5.106951334178859,False
