Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-01-29,2018,1,29,Monday,04,2018-04,285.93,286.43,284.5,284.68,90118300,262.57,-0.00662982762032549,258.425,247.89379999999997
2018-01-30,2018,1,30,Tuesday,04,2018-04,282.6,284.74,281.22,281.76,131796400,259.88,-0.010257393098449863,258.9007142857143,248.385
2018-01-31,2018,1,31,Wednesday,04,2018-04,282.73,283.3,280.68,281.9,108364800,260.01,0.0004971944447151877,259.4135714285714,248.83880000000002
2018-02-01,2018,2,1,Thursday,04,2018-04,281.07,283.06,280.68,281.58,90102500,259.72,-0.0011350916318594306,259.7735714285714,249.3006
2018-02-02,2018,2,2,Friday,04,2018-04,280.08,280.23,275.41,275.45,173174800,254.06,-0.021770207697783373,259.6107142857143,249.6412
2018-02-05,2018,2,5,Monday,05,2018-05,273.45,275.85,263.31,263.93,294681800,243.44,-0.041822391008175974,258.75214285714287,249.7384
2018-02-06,2018,2,6,Tuesday,05,2018-05,259.94,269.7,258.7,269.13,355026800,248.23,0.01970207848299954,258.06142857142856,249.93559999999997
2018-02-07,2018,2,7,Wednesday,05,2018-05,268.5,272.36,267.58,267.67,167376100,246.89,-0.005424781053400052,257.30642857142857,250.095
2018-02-08,2018,2,8,Thursday,05,2018-05,268.01,268.17,257.59,257.63,246449500,237.62,-0.03750882809881484,255.805,250.07139999999998
2018-02-09,2018,2,9,Friday,05,2018-05,260.8,263.61,252.92,261.5,283565300,241.19,0.015021399561021775,254.4085714285714,250.07080000000002
2018-02-12,2018,2,12,Monday,06,2018-06,263.83,267.01,261.66,265.34,143736000,244.74,0.01468452628094119,253.22642857142858,250.144
2018-02-13,2018,2,13,Tuesday,06,2018-06,263.97,266.62,263.31,266.0,81223600,245.34,0.0024873078343650157,252.0942857142857,250.187
2018-02-14,2018,2,14,Wednesday,06,2018-06,264.31,270.0,264.3,269.59,120735700,248.66,0.01349630279940417,251.1914285714286,250.3066
2018-02-15,2018,2,15,Thursday,06,2018-06,271.57,273.04,268.77,273.03,111200300,251.83,0.01276030429196795,250.29857142857145,250.49540000000002
2018-02-16,2018,2,16,Friday,06,2018-06,272.32,275.32,272.27,273.11,160420100,251.9,0.0002927192405610679,249.5364285714286,250.703
2018-02-20,2018,2,20,Tuesday,07,2018-07,272.03,273.67,270.5,271.4,86369700,250.33,-0.006261244071307903,248.8542857142857,250.8784
2018-02-21,2018,2,21,Wednesday,07,2018-07,271.9,274.72,269.94,270.05,98883700,249.08,-0.004974052648117233,248.07357142857146,251.0134
2018-02-22,2018,2,22,Thursday,07,2018-07,271.1,273.05,269.64,270.4,110511300,249.4,0.0012959657392113133,247.33642857142857,251.1284
2018-02-23,2018,2,23,Friday,07,2018-07,271.79,274.71,271.25,274.71,92766400,253.38,0.015939172177920513,247.28785714285712,251.3084
2018-02-26,2018,2,26,Monday,08,2018-08,275.93,278.01,275.26,277.9,86491400,256.32,0.011612297748932798,248.20785714285714,251.5386
2018-02-27,2018,2,27,Tuesday,08,2018-08,278.11,278.92,274.36,274.43,99099200,253.12,-0.012486308089418863,248.55714285714285,251.7052
2018-02-28,2018,2,28,Wednesday,08,2018-08,275.68,276.19,271.29,271.65,121907800,250.56,-0.010130155290788312,248.81928571428574,251.84060000000002
2018-03-01,2018,3,1,Thursday,08,2018-08,271.41,273.17,266.0,267.7,176855100,246.91,-0.014540711678512008,249.48285714285717,251.8624
2018-03-02,2018,3,2,Friday,08,2018-08,265.8,269.72,264.82,269.08,139083200,248.19,0.005154902614270762,249.98285714285717,251.8788
2018-03-05,2018,3,5,Monday,09,2018-09,267.73,272.89,267.61,272.19,97307400,251.05,0.011558061316322865,250.4335714285714,251.9714
2018-03-06,2018,3,6,Tuesday,09,2018-09,273.3,273.39,271.18,272.88,79213200,251.69,0.0025347820661782983,250.88714285714286,252.07940000000002
2018-03-07,2018,3,7,Wednesday,09,2018-09,270.42,273.18,270.2,272.78,87063500,251.6,-0.0003662973461447949,251.09714285714284,252.1754
2018-03-08,2018,3,8,Thursday,09,2018-09,273.55,274.24,272.42,274.1,66901200,252.82,0.004839116406248678,251.16785714285714,252.297
2018-03-09,2018,3,9,Friday,09,2018-09,275.7,278.87,275.34,278.87,113625300,257.22,0.01740243334583691,251.54785714285714,252.5126
2018-03-12,2018,3,12,Monday,10,2018-10,279.2,279.91,278.08,278.52,71924800,256.89,-0.0012549180221865797,252.01642857142858,252.71919999999997
2018-03-13,2018,3,13,Tuesday,10,2018-10,279.84,280.41,276.03,276.72,91968900,255.23,-0.0064632207085362214,252.4557142857143,252.88240000000002
2018-03-14,2018,3,14,Wednesday,10,2018-10,277.81,278.02,274.67,275.3,105895100,253.92,-0.00513137183548118,252.7785714285714,253.03800000000004
2018-03-15,2018,3,15,Thursday,10,2018-10,275.88,276.61,274.43,275.0,83433000,253.65,-0.0010898331772837277,252.7978571428571,253.153
2018-03-16,2018,3,16,Friday,10,2018-10,274.5,275.39,274.14,274.2,100343700,253.92,0.0010846454806467953,252.62642857142856,253.24200000000002
2018-03-19,2018,3,19,Monday,11,2018-11,273.35,274.4,268.62,270.49,109208400,250.49,-0.013530639103855324,252.43857142857146,253.2414
2018-03-20,2018,3,20,Tuesday,11,2018-11,270.94,271.67,270.18,270.95,59757300,250.91,0.0017010430798114484,252.4635714285714,253.21580000000003
2018-03-21,2018,3,21,Wednesday,11,2018-11,270.9,273.27,270.19,270.43,78709600,250.43,-0.0019192112934932615,252.71499999999997,253.1714
2018-03-22,2018,3,22,Thursday,11,2018-11,267.91,268.87,263.36,263.67,148785900,244.17,-0.02499747900567717,252.42785714285714,252.99040000000002
2018-03-23,2018,3,23,Friday,11,2018-11,264.17,264.54,257.83,258.05,183534800,238.97,-0.021314390430343555,251.56500000000003,252.7132
2018-03-26,2018,3,26,Monday,12,2018-12,262.13,265.43,259.41,265.11,141956100,245.5,0.027359003261702153,251.12285714285716,252.5296
2018-03-27,2018,3,27,Tuesday,12,2018-12,266.17,266.77,258.84,260.6,129941400,241.33,-0.017011610071932304,250.38928571428573,252.2294
2018-03-28,2018,3,28,Wednesday,12,2018-12,260.75,262.64,258.58,259.83,146452300,240.61,-0.0029549936167458934,249.51714285714283,251.93240000000003
2018-03-29,2018,3,29,Thursday,12,2018-12,261.12,265.26,259.84,263.15,111601600,243.69,0.012777646788297847,248.55071428571426,251.64820000000003
2018-04-02,2018,4,2,Monday,13,2018-13,262.55,263.13,254.67,257.47,186286300,238.43,-0.02158461724864602,247.23214285714286,251.2676
2018-04-03,2018,4,3,Tuesday,13,2018-13,258.87,261.31,256.84,260.77,119956900,241.48,0.012817074192348343,246.25,250.92440000000002
2018-04-04,2018,4,4,Wednesday,13,2018-13,256.75,264.36,256.6,263.56,123715300,244.07,0.010699285905473088,245.54642857142855,250.591
2018-04-05,2018,4,5,Thursday,13,2018-13,265.55,266.64,264.32,265.64,82652600,245.99,0.00789172180077058,244.99928571428572,250.285
2018-04-06,2018,4,6,Friday,13,2018-13,263.42,265.11,258.0,259.72,179521200,240.51,-0.022285558043334985,244.04142857142855,249.8714
2018-04-09,2018,4,9,Monday,14,2018-14,261.37,264.84,259.94,261.0,105442900,241.7,0.0049280569788625606,243.41357142857143,249.4794
2018-04-10,2018,4,10,Tuesday,14,2018-14,264.27,266.04,262.98,265.15,103529000,245.54,0.015900316877540677,243.03,249.1036
2018-04-11,2018,4,11,Wednesday,14,2018-14,263.47,265.64,263.39,263.76,91140200,244.25,-0.005242195184458676,242.58857142857144,248.7372
2018-04-12,2018,4,12,Thursday,14,2018-14,265.26,267.0,265.06,265.93,68890500,246.26,0.008227207257454294,242.73785714285714,248.4648
2018-04-13,2018,4,13,Friday,14,2018-14,267.41,267.54,264.01,265.15,85079200,245.54,-0.002933254154885767,243.20714285714283,248.17539999999997
2018-04-16,2018,4,16,Monday,15,2018-15,267.0,268.2,266.07,267.33,63405300,247.56,0.008221986297062278,243.35428571428568,247.93220000000002
2018-04-17,2018,4,17,Tuesday,15,2018-15,269.33,270.87,268.75,270.19,64682000,250.21,0.010698199794650476,243.98857142857142,247.8552
2018-04-18,2018,4,18,Wednesday,15,2018-15,270.69,271.3,269.87,270.39,57303900,250.39,0.0007401690222341717,244.68714285714285,247.99419999999998
2018-04-19,2018,4,19,Thursday,15,2018-15,269.65,269.88,267.72,268.89,77655900,249.0,-0.005547375117331166,245.0664285714286,248.00959999999998
2018-04-20,2018,4,20,Friday,15,2018-15,268.81,269.06,265.61,266.61,99953100,246.89,-0.008479468232541865,245.67071428571427,248.00960000000003
2018-04-23,2018,4,23,Monday,16,2018-16,267.26,267.89,265.35,266.57,65558000,246.86,-0.00014993506316118843,246.055,248.19439999999997
2018-04-24,2018,4,24,Tuesday,16,2018-16,267.73,267.98,261.28,262.98,112885500,243.53,-0.013467374528925657,246.01642857142858,248.2412
2018-04-25,2018,4,25,Wednesday,16,2018-16,262.91,264.13,260.85,263.63,103840900,244.13,0.00247173596955097,245.88357142857143,248.22899999999998
2018-04-26,2018,4,26,Thursday,16,2018-16,264.79,267.25,264.29,266.31,67731900,246.61,0.010165888443798288,246.31928571428574,248.25439999999998
2018-04-27,2018,4,27,Friday,16,2018-16,267.0,267.34,265.5,266.56,57053600,246.85,0.0009386135594948719,246.68714285714285,248.2182
2018-04-30,2018,4,30,Monday,17,2018-17,267.26,267.89,264.43,264.51,82182300,244.95,-0.007690341024642833,246.64499999999998,248.0806
2018-05-01,2018,5,1,Tuesday,17,2018-17,263.87,265.1,262.11,264.98,74203400,245.38,0.0017765640681555173,246.72571428571428,247.9502
2018-05-02,2018,5,2,Wednesday,17,2018-17,264.76,265.68,262.76,263.2,86368900,243.73,-0.00671731892266203,246.54500000000002,247.8182
2018-05-03,2018,5,3,Thursday,17,2018-17,262.26,263.36,259.05,262.62,136311500,243.2,-0.002203727298497382,246.37785714285715,247.7006
2018-05-04,2018,5,4,Friday,17,2018-17,261.52,266.79,261.15,266.02,91222100,246.35,0.012946575931986226,246.29142857142855,247.63960000000003
2018-05-07,2018,5,7,Monday,18,2018-18,266.89,268.02,266.11,266.92,55304900,247.18,0.0033830640905381237,246.07500000000002,247.51559999999998
2018-05-08,2018,5,8,Tuesday,18,2018-18,266.5,267.33,265.15,266.92,67499200,247.18,0.0,245.84571428571425,247.3328
2018-05-09,2018,5,9,Wednesday,18,2018-18,267.68,269.87,267.09,269.5,59666100,249.57,0.00966606033870665,245.88642857142855,247.26179999999997
2018-05-10,2018,5,10,Thursday,18,2018-18,270.34,272.39,270.22,272.02,72063900,251.9,0.009350603360191112,246.24428571428572,247.2886
2018-05-11,2018,5,11,Friday,18,2018-18,272.16,273.15,271.58,272.85,59871500,252.67,0.003051244824538335,246.6592857142857,247.40380000000002
2018-05-14,2018,5,14,Monday,19,2018-19,273.34,274.08,272.36,272.98,54790600,252.79,0.000476416392154011,247.3207142857143,247.49579999999997
2018-05-15,2018,5,15,Tuesday,19,2018-19,271.59,271.61,270.03,271.1,87036100,251.05,-0.006887092499257452,247.815,247.49580000000003
2018-05-16,2018,5,16,Wednesday,19,2018-19,271.14,272.76,271.11,272.24,53942600,252.11,0.0042050503758166435,248.20785714285714,247.50419999999997
2018-05-17,2018,5,17,Thursday,19,2018-19,271.94,273.23,271.13,272.01,56536400,251.89,-0.0008448724792731177,248.56785714285712,247.51
2018-05-18,2018,5,18,Friday,19,2018-19,271.62,272.03,270.93,271.33,64368000,251.26,-0.0024999301856226674,249.01857142857145,247.47879999999998
2018-05-21,2018,5,21,Monday,20,2018-20,273.01,273.98,272.57,273.37,58025900,253.15,0.007518525769925288,249.5735714285714,247.3974
2018-05-22,2018,5,22,Tuesday,20,2018-20,273.96,274.25,272.24,272.61,52966400,252.45,-0.0027802493918543947,250.19642857142858,247.3086
2018-05-23,2018,5,23,Wednesday,20,2018-20,271.17,273.39,270.99,273.36,64694200,253.14,0.002751493066687205,250.90642857142856,247.2668
2018-05-24,2018,5,24,Thursday,20,2018-20,272.91,273.22,270.78,272.8,76043800,252.62,-0.0020487047795194613,251.3542857142857,247.24079999999998
2018-05-25,2018,5,25,Friday,20,2018-20,272.15,272.86,271.58,272.15,56374800,252.02,-0.00238288147515775,251.7,247.2082
2018-05-29,2018,5,29,Tuesday,21,2018-21,270.31,271.17,267.76,269.02,115908600,249.12,-0.011500763930492819,251.83857142857144,247.11219999999997
2018-05-30,2018,5,30,Wednesday,21,2018-21,270.5,273.11,270.42,272.61,69678400,252.45,0.01334447915126491,252.0442857142857,247.1514
2018-05-31,2018,5,31,Thursday,21,2018-21,272.15,272.49,270.26,270.94,93519900,250.9,-0.006125490133501943,251.97285714285712,247.1512
2018-06-01,2018,6,1,Friday,21,2018-21,272.41,273.94,272.33,273.6,71258400,253.37,0.009817292073789563,252.02285714285713,247.21
2018-06-04,2018,6,4,Monday,22,2018-22,274.53,275.19,274.26,274.9,45385200,254.57,0.004751406782572243,252.15,247.418
2018-06-05,2018,6,5,Tuesday,22,2018-22,275.05,275.53,274.18,275.1,51135000,254.75,0.0007276671954741243,252.41428571428574,247.7336
2018-06-06,2018,6,6,Wednesday,22,2018-22,275.79,277.52,275.09,277.4,62732200,256.88,0.00836059052955962,252.75499999999997,247.9612
2018-06-07,2018,6,7,Thursday,22,2018-22,277.95,278.28,276.34,277.37,72969400,256.86,-0.00010810697791341362,253.10999999999999,248.2718
2018-06-08,2018,6,8,Friday,22,2018-22,276.85,278.25,276.66,278.19,72139700,257.62,0.00295639205871967,253.5642857142857,248.612
2018-06-11,2018,6,11,Monday,23,2018-23,278.44,279.37,278.31,278.56,58892500,257.96,0.0013298488277226905,253.90785714285715,248.89739999999998
2018-06-12,2018,6,12,Tuesday,23,2018-23,279.03,279.33,278.19,278.92,72329000,258.29,0.001292591425762879,254.32500000000002,249.29460000000003
2018-06-13,2018,6,13,Wednesday,23,2018-23,279.19,279.48,277.8,278.03,79070600,257.47,-0.0031910344786029166,254.6342857142857,249.6144
2018-06-14,2018,6,14,Thursday,23,2018-23,279.01,279.33,278.06,278.73,77097600,258.12,0.0025179261334846714,255.02714285714288,249.8954
2018-06-15,2018,6,15,Friday,23,2018-23,276.6,277.51,275.35,277.13,120041600,257.79,-0.0012757231423035087,255.43928571428572,250.13139999999999
2018-06-18,2018,6,18,Monday,24,2018-24,275.49,276.7,274.95,276.56,52917600,257.26,-0.002056904819348726,256.0207142857143,250.4664
2018-06-19,2018,6,19,Tuesday,24,2018-24,274.0,275.75,273.53,275.5,97531500,256.27,-0.0038327202491451606,256.29357142857145,250.75780000000003
2018-06-20,2018,6,20,Wednesday,24,2018-24,276.27,276.72,275.59,275.97,53785500,256.71,0.0017059892058015613,256.7085714285714,250.9812
2018-06-21,2018,6,21,Thursday,24,2018-24,275.96,275.98,273.68,274.24,71061400,255.1,-0.006268991179057992,256.83214285714286,251.19819999999999
2018-06-22,2018,6,22,Friday,24,2018-24,275.66,275.79,274.49,274.74,54898500,255.56,0.0018232897178172003,256.90285714285716,251.3842
2018-06-25,2018,6,25,Monday,25,2018-25,273.44,273.62,269.1,271.0,137854200,252.08,-0.013612886796908308,256.71214285714285,251.515
2018-06-26,2018,6,26,Tuesday,25,2018-25,271.64,272.56,270.79,271.6,68547400,252.64,0.0022139607610320855,256.4092857142858,251.6166
2018-06-27,2018,6,27,Wednesday,25,2018-25,272.26,273.87,269.18,269.35,105110700,250.55,-0.008284072772234197,255.95857142857145,251.6234
2018-06-28,2018,6,28,Thursday,25,2018-25,269.29,271.75,268.49,270.89,76650500,251.98,0.005717528095101843,255.5557142857143,251.6552
2018-06-29,2018,6,29,Friday,25,2018-25,272.12,273.66,271.15,271.28,97592500,252.35,0.0014395738381842715,255.155,251.72220000000002
2018-07-02,2018,7,2,Monday,26,2018-26,269.51,272.04,269.24,271.86,63554800,252.88,0.002137904645437727,254.76857142857145,251.84199999999998
2018-07-03,2018,7,3,Tuesday,26,2018-26,272.87,272.98,270.42,270.9,42187100,251.99,-0.0035311557731940724,254.37714285714284,251.94460000000004
2018-07-05,2018,7,5,Thursday,26,2018-26,272.17,273.18,270.96,273.11,56925900,254.05,0.008157789853076025,254.08642857142857,252.155
2018-07-06,2018,7,6,Friday,26,2018-26,273.14,275.84,272.71,275.42,66493700,256.2,0.008458402075193217,253.97285714285712,252.39640000000003
2018-07-09,2018,7,9,Monday,27,2018-27,276.55,277.96,276.5,277.9,50550400,258.5,0.009004250726768914,254.06142857142854,252.63420000000002
2018-07-10,2018,7,10,Tuesday,27,2018-27,278.41,279.01,278.08,278.9,51966800,259.43,0.003598435345864681,254.28714285714287,252.8858
2018-07-11,2018,7,11,Wednesday,27,2018-27,277.15,278.04,276.52,276.86,77054700,257.54,-0.007314459163965337,254.34642857142856,253.1376
2018-07-12,2018,7,12,Thursday,27,2018-27,278.28,279.43,277.6,279.37,60124700,259.87,0.009065845582719945,254.68714285714285,253.4274
2018-07-13,2018,7,13,Friday,27,2018-27,279.17,279.93,278.66,279.59,48216000,260.07,0.0007873939924598616,255.0092857142857,253.75420000000003
2018-07-16,2018,7,16,Monday,28,2018-28,279.64,279.8,278.84,279.34,48201000,259.84,-0.000893907244157166,255.56357142857146,254.08700000000002
2018-07-17,2018,7,17,Tuesday,28,2018-28,278.47,280.91,278.41,280.47,52315500,260.89,0.004045325402409761,256.15285714285716,254.37779999999998
2018-07-18,2018,7,18,Wednesday,28,2018-28,280.56,281.18,280.06,281.06,44593500,261.44,0.0021035299836951182,256.9307142857143,254.66300000000004
2018-07-19,2018,7,19,Thursday,28,2018-28,280.31,280.74,279.46,280.0,61412100,260.46,-0.003771238898902851,257.5364285714286,254.92860000000002
2018-07-20,2018,7,20,Friday,28,2018-28,279.77,280.48,279.5,279.68,82337700,260.16,-0.00114298931015,258.0942857142857,255.1404
2018-07-23,2018,7,23,Monday,29,2018-29,279.45,280.43,279.06,280.2,47047600,260.64,0.0018591457501528907,258.6485714285714,255.3152
2018-07-24,2018,7,24,Tuesday,29,2018-29,281.79,282.56,280.63,281.61,68026900,261.95,0.005032238454502513,259.36,255.50079999999997
2018-07-25,2018,7,25,Wednesday,29,2018-29,281.33,284.37,281.28,284.01,78882900,264.19,0.008522537629703564,260.0842857142857,255.7288
2018-07-26,2018,7,26,Thursday,29,2018-29,283.2,284.11,283.09,283.34,57919500,263.56,-0.0023591678558960716,260.61,255.97899999999998
2018-07-27,2018,7,27,Friday,29,2018-29,283.71,283.82,280.38,281.42,76768700,261.78,-0.0067762850979274925,260.8442857142857,256.17240000000004
2018-07-30,2018,7,30,Monday,30,2018-30,281.51,281.69,279.36,279.95,63742500,260.41,-0.005223643960307389,260.9142857142857,256.3428
2018-07-31,2018,7,31,Tuesday,30,2018-30,280.81,282.02,280.38,281.33,68570500,261.69,0.004929268477901205,261.2107142857143,256.55140000000006
2018-08-01,2018,8,1,Wednesday,30,2018-30,281.56,282.13,280.13,280.86,53853300,261.26,-0.0016702868070082033,261.31,256.7136
2018-08-02,2018,8,2,Thursday,30,2018-30,279.39,282.58,279.16,282.39,63426400,262.68,0.005447589264198083,261.49642857142857,256.9182
2018-08-03,2018,8,3,Friday,30,2018-30,282.53,283.66,282.33,283.6,53935400,263.81,0.004284525785516635,261.78,257.1316
2018-08-06,2018,8,6,Monday,31,2018-31,283.64,284.99,283.2,284.64,39400900,264.77,0.0036673597577889794,262.0571428571428,257.3746
2018-08-07,2018,8,7,Tuesday,31,2018-31,285.39,286.01,285.24,285.58,43196600,265.65,0.00330230237937279,262.35785714285714,257.6472
2018-08-08,2018,8,8,Wednesday,31,2018-31,285.39,285.91,284.94,285.46,42114600,265.54,-0.00042023183057371405,262.7207142857143,257.9756
2018-08-09,2018,8,9,Thursday,31,2018-31,285.53,285.97,284.92,285.07,35717000,265.17,-0.0013660403024412515,263.0785714285714,258.23
2018-08-10,2018,8,10,Friday,31,2018-31,283.45,284.06,282.36,283.16,77076000,263.4,-0.006700175793444174,263.2757142857143,258.48
2018-08-13,2018,8,13,Monday,32,2018-32,283.47,284.16,281.77,282.1,65732900,262.41,-0.00374338601656643,263.3085714285714,258.6608
2018-08-14,2018,8,14,Tuesday,32,2018-32,282.92,284.17,282.48,283.9,43842000,264.08,0.006380655003048741,263.30071428571426,258.851
2018-08-15,2018,8,15,Wednesday,32,2018-32,282.38,282.54,280.16,281.78,102925400,262.11,-0.007467603904634301,263.19714285714286,258.9982
2018-08-16,2018,8,16,Thursday,32,2018-32,283.4,285.04,283.36,284.06,69967900,264.23,0.008091498657975649,263.3721428571429,259.1452
2018-08-17,2018,8,17,Friday,32,2018-32,283.83,285.56,283.37,285.06,65618500,265.16,0.0035202857621996486,263.7114285714286,259.3112
2018-08-20,2018,8,20,Monday,33,2018-33,285.57,285.97,285.06,285.67,39807500,265.73,0.002139979569260264,264.0,259.4734
2018-08-21,2018,8,21,Tuesday,33,2018-33,286.25,287.31,285.71,286.34,67272000,266.35,0.002345574405033357,264.36357142857145,259.64119999999997
2018-08-22,2018,8,22,Wednesday,33,2018-33,285.88,286.76,285.58,286.17,44993300,266.2,-0.0005937291114939125,264.615,259.7994
2018-08-23,2018,8,23,Thursday,33,2018-33,285.97,286.94,285.43,285.79,49204900,265.84,-0.001327684626235115,264.76000000000005,259.9668
2018-08-24,2018,8,24,Friday,33,2018-33,286.44,287.67,286.38,287.51,57487400,267.44,0.006018053011075608,264.9507142857143,260.15319999999997
2018-08-27,2018,8,27,Monday,34,2018-34,288.86,289.9,288.68,289.78,57072400,269.55,0.00789554731662867,265.2292857142857,260.3884
2018-08-28,2018,8,28,Tuesday,34,2018-34,290.3,290.42,289.4,289.92,46943500,269.68,0.0004828626224704369,265.52500000000003,260.6368
2018-08-29,2018,8,29,Wednesday,34,2018-34,290.16,291.74,289.89,291.48,61485500,271.14,0.005381008610949145,265.9514285714286,260.9342
2018-08-30,2018,8,30,Thursday,34,2018-34,290.94,291.36,289.63,290.3,61229500,270.04,-0.00404837292393978,266.42571428571426,261.2008
2018-08-31,2018,8,31,Friday,34,2018-34,289.84,290.81,289.29,290.31,66140800,270.05,3.446877236590318e-05,266.9714285714286,261.4998
2018-09-04,2018,9,4,Tuesday,35,2018-35,289.84,290.21,288.68,289.81,57594400,269.58,-0.001722362139268463,267.36428571428576,261.7802
2018-09-05,2018,9,5,Wednesday,35,2018-35,289.41,289.64,287.89,289.03,72452400,268.86,-0.0026911856284144164,267.8464285714286,262.11580000000004
2018-09-06,2018,9,6,Thursday,35,2018-35,289.15,289.49,287.0,288.16,65909900,268.05,-0.0030102566663791075,268.1192857142857,262.424
2018-09-07,2018,9,7,Friday,35,2018-35,286.98,288.7,286.71,287.6,73524800,267.53,-0.0019431060550859636,268.2885714285714,262.7636
2018-09-10,2018,9,10,Monday,36,2018-36,288.74,289.04,287.88,288.1,50210900,267.99,0.0017383630686311768,268.45,263.0838
2018-09-11,2018,9,11,Tuesday,36,2018-36,287.37,289.55,286.98,289.05,50530500,268.87,0.0032973745355593387,268.63,263.4142
2018-09-12,2018,9,12,Wednesday,36,2018-36,289.06,289.8,288.23,289.12,59810800,268.94,0.0002422113281352889,268.8257142857143,263.7354
2018-09-13,2018,9,13,Thursday,36,2018-36,290.32,291.04,290.0,290.83,51034200,270.53,0.005914357838110007,269.1607142857143,264.1062
2018-09-14,2018,9,14,Friday,36,2018-36,291.06,291.27,290.0,290.88,55079900,270.58,0.00017202980390962352,269.38500000000005,264.4368
2018-09-17,2018,9,17,Monday,37,2018-37,290.82,290.86,289.03,289.34,68244000,269.14,-0.005294110216384151,269.35571428571427,264.69559999999996
2018-09-18,2018,9,18,Tuesday,37,2018-37,289.58,291.58,289.55,290.91,61930400,270.6,0.005426036379865273,269.4214285714286,264.9376
2018-09-19,2018,9,19,Wednesday,37,2018-37,290.97,291.69,290.83,291.22,49080600,270.89,0.0010656146377039377,269.4035714285714,265.1668
2018-09-20,2018,9,20,Thursday,37,2018-37,292.64,293.94,291.24,293.58,100360600,273.09,0.008103974570535355,269.62142857142857,265.4778
2018-09-21,2018,9,21,Friday,37,2018-37,293.09,293.22,291.81,291.99,105479700,272.84,-0.000913665739590952,269.82071428571425,265.7372
2018-09-24,2018,9,24,Monday,38,2018-38,291.34,291.5,290.37,291.02,53409600,271.93,-0.0033221138401985373,269.9885714285714,265.9744
2018-09-25,2018,9,25,Tuesday,38,2018-38,291.53,291.65,290.48,290.75,44370000,271.68,-0.0009278741682322567,270.19,266.21119999999996
2018-09-26,2018,9,26,Wednesday,38,2018-38,290.91,292.24,289.41,289.88,79739700,270.87,-0.0029921067556551995,270.39142857142855,266.4108
2018-09-27,2018,9,27,Thursday,38,2018-38,290.41,291.91,290.1,290.69,59249500,271.62,0.0027938934084259515,270.6835714285714,266.6144
2018-09-28,2018,9,28,Friday,38,2018-38,289.99,291.28,289.95,290.72,70091400,271.65,0.0001033640039800332,270.945,266.8382
2018-10-01,2018,10,1,Monday,39,2018-39,292.11,292.93,290.98,291.73,62078900,272.6,0.0034744690335475337,271.2114285714286,267.087
2018-10-02,2018,10,2,Tuesday,39,2018-39,291.56,292.36,291.14,291.56,47258200,272.44,-0.0005830439011458299,271.4614285714286,267.323
2018-10-03,2018,10,3,Wednesday,39,2018-39,292.74,293.21,291.32,291.72,64694600,272.59,0.0005488828330060258,271.6085714285714,267.5358
2018-10-04,2018,10,4,Thursday,39,2018-39,291.18,291.24,287.66,289.44,111545900,270.46,-0.007815722217918153,271.59999999999997,267.6612
2018-10-05,2018,10,5,Friday,39,2018-39,289.69,290.27,286.22,287.82,105951700,268.94,-0.005596845879850987,271.5857142857143,267.7688
2018-10-08,2018,10,8,Monday,40,2018-40,287.05,288.22,285.5,287.82,87742200,268.94,0.0,271.46714285714285,267.91200000000003
2018-10-09,2018,10,9,Tuesday,40,2018-40,287.39,288.86,286.77,287.4,74339000,268.55,-0.0014597095650010772,271.3,268.0748
2018-10-10,2018,10,10,Wednesday,40,2018-40,286.83,286.91,277.88,278.3,214731000,260.05,-0.031662819630520866,270.36857142857144,268.042
2018-10-11,2018,10,11,Thursday,40,2018-40,277.08,278.9,270.36,272.17,274840500,254.32,-0.02202671683162738,269.04571428571427,267.90319999999997
2018-10-12,2018,10,12,Friday,40,2018-40,276.77,277.09,272.37,275.95,183186500,257.85,0.013888419733040891,268.04,267.8066
2018-10-15,2018,10,15,Monday,41,2018-41,275.55,277.04,274.3,274.4,102263700,256.4,-0.005617174985043105,266.9485714285714,267.6584
2018-10-16,2018,10,16,Tuesday,41,2018-41,276.6,280.82,276.07,280.4,118255800,262.01,0.021866018297975076,266.3157142857143,267.6032
2018-10-17,2018,10,17,Wednesday,41,2018-41,280.44,281.15,277.56,280.45,110626000,262.06,0.00017867296999440896,265.6328571428572,267.5314
2018-10-18,2018,10,18,Thursday,41,2018-41,279.4,280.07,274.97,276.4,134557500,258.27,-0.014441277402302943,264.6771428571429,267.38599999999997
2018-10-19,2018,10,19,Friday,41,2018-41,277.13,279.3,275.47,276.25,139901600,258.13,-0.0005427125275492273,263.6435714285714,267.2452
2018-10-22,2018,10,22,Monday,42,2018-42,277.0,277.36,274.41,275.01,82415800,256.97,-0.004488765141513529,262.5385714285714,267.1166
2018-10-23,2018,10,23,Tuesday,42,2018-42,270.95,274.87,268.61,273.61,146352700,255.66,-0.005090681852810586,261.3292857142857,266.9816
2018-10-24,2018,10,24,Wednesday,42,2018-42,273.33,273.76,264.7,265.32,177806700,247.92,-0.03029871143548335,259.7192857142857,266.65840000000003
2018-10-25,2018,10,25,Thursday,42,2018-42,267.38,271.81,266.23,270.08,138061500,252.37,0.017940711387522956,258.5357142857143,266.4636
2018-10-26,2018,10,26,Friday,42,2018-42,265.92,271.0,262.29,265.33,201574600,247.93,-0.017587269897058833,257.035,266.1376
